Loadings,Lower_CI,Upper_CI
0.328156595509555,0.195108142926341,0.463818384230849
-0.129184590661814,-0.2795960244118,0.00441787427857298
0.120956444641819,-0.0441330643832738,0.300048354446291
0.491313503511862,0.281862386059156,0.611109165843857
0.154689692213201,-0.0324918088853995,0.289550628918981
0.399194675209061,0.204981704750957,0.53009425913912
0.575182940992341,0.427469863185039,0.678267905306324
0.510479431945645,0.277782616084698,0.633372805498681
-0.0340781946037195,-0.256476002507965,0.15455722805308
0.0270397312729622,-0.199707011697925,0.203675970777996
-0.00730802771469161,-0.261060881578391,0.17941736373557
