Loadings,Lower_CI,Upper_CI
-0.201960104160978,-0.224161305044913,-0.158124983171428
0.198846184885544,0.156860624924924,0.226215902555771
0.0735292884357859,0.0207844609946791,0.115136070905307
-0.0547410942852266,-0.0993022960035927,0.00107697385586072
-0.00642577714168195,-0.0388376955490906,0.0489562605177846
0.183978692820666,0.141470255217094,0.22193483143499
-0.277113626688312,-0.307286781714159,-0.243929171725533
0.185790790732599,0.142735328537848,0.206229827085082
-0.0212101252761819,-0.0674922151369068,0.0590959461046242
0.173831022878713,0.128863994737486,0.217682697149857
0.0693944741694354,0.0211057816777025,0.120269969794153
0.199842838458235,0.147464037162903,0.255973734579458
0.308167272001516,0.268107404541413,0.362886220409606
0.221715207756782,0.165483252719207,0.254971860968591
-0.228479120919817,-0.281355920576544,-0.185474067992514
0.181883767785001,0.133209324427382,0.210985325724362
0.234463367964143,0.184586419030091,0.272183013799646
-0.205375775715253,-0.24844247188634,-0.163230209965442
-0.0638146026969463,-0.107257098480829,-0.00843318934277049
0.144053371115927,0.0951582067464227,0.182249852314779
0.102552960518115,0.0506552345048833,0.137855453651192
-0.0668870807393829,-0.120408981928144,-0.0245113616222574
0.238030975861421,0.187486525680852,0.278173215412037
-0.193863765945786,-0.235545286443589,-0.15344305847734
-0.247191626443584,-0.269056550032025,-0.213692554507066
0.177230704481251,0.121138519062184,0.213351124778649
0.0394097236928409,-0.0124447300321909,0.0795961601409832
-0.179379745421387,-0.213529112142314,-0.1388334233121
-0.145283260674626,-0.169902640859396,-0.106346498673986
0.0502647185259056,0.0123894969134931,0.107521172100313
-0.237233281983103,-0.264645178797039,-0.189670956544614
0.154511105824236,0.105846960304096,0.195706601526447
