Loadings,Lower_CI,Upper_CI
0.326456801093432,0.223193532848946,0.40772433989149
-0.285959318380144,-0.380755287147398,-0.178422158104778
0.279418582648293,0.151016735869304,0.419944507733387
0.318789290302508,0.155500620320201,0.41223238049996
0.0376125516454821,-0.129954416204045,0.167039893268442
0.374214440110073,0.224706324284995,0.460828614495355
0.530021906670969,0.388303786905068,0.617112915276205
0.350843547729584,0.181313809968721,0.448819131009655
-0.0748068435712354,-0.205782512763527,0.0585223278889454
-0.210280340271246,-0.327342425648733,-0.0715069534535835
-0.191500433937309,-0.326702622014087,-0.0344478465243927
